ShareWomen,Full_time,Part_time,Full_time_year_round,Unemployment_rate,Median,College_jobs,Non_college_jobs,Low_wage_jobs,Major_category_code
0.252959838,0.9177405354877479,0.16022345374017938,0.7464779328303398,0.059824231,56000,0.5986512652734193,0.26115599474750173,0.07104226480603593,0
0.35044247799999995,0.8842718446601942,0.13320388349514564,0.7176699029126213,0.061930782999999996,54000,0.6466019417475728,0.2520388349514563,0.05320388349514563,0
0.236062718,0.8688172043010752,0.23978494623655913,0.8688172043010752,0.011689692,54000,0.432258064516129,0.567741935483871,0.15483870967741936,3
0.222695002,0.8961474036850922,0.18343177877692557,0.6948191248640865,0.063172771,53000,0.6721913661876635,0.2514228060379872,0.0503883942127793,4
,0.8123213718640838,0.35598602731025725,0.5509685614480787,0.09693146,53000,0.3756748174023499,0.4045728802794538,0.15401714830104796,5
0.292607004,0.8769069523698614,0.21812041458017933,0.6615814603470362,0.087557114,52000,0.5969488762082217,0.3127984162105508,0.08105275416327005,0
0.325091881,0.6770110249081258,0.4246631278072683,0.4699877501020825,0.027788805,52000,0.7803184973458555,0.1245406288280931,0.028583095140873826,0
0.278790146,0.9225004569548528,0.14744409918966672,0.7930908426247487,0.058239614,51000,0.3864010235788704,0.3497837080363127,0.043136538110034726,1
0.22711794300000002,0.8898956808624335,0.23419530215376036,0.6783299644524988,0.07060957400000001,50000,0.6627634116307707,0.21737413164192282,0.06735438303013405,0
0.09071250900000001,0.9615148915308248,0.10730481676676064,0.7545655104792254,0.060023041,50000,0.20069861502635128,0.3279200882461086,0.043081259958328226,6
0.32483805,0.9613044779096439,0.11798145008477112,0.7703201356337888,0.047858702999999995,50000,0.14620524583624214,0.36192280841727337,0.02842325720554503,1
0.189970437,0.9169359181475498,0.22374798061389337,0.7372105546580506,0.074392523,50000,0.463785675821217,0.3266020463112547,0.04913839526117394,0
0.558548009,0.9155487134374313,0.287222344402903,0.6105124257752365,0.128426299,50000,0.3408840994062019,0.4114800967670992,0.07477457664394106,3
0.342228811,0.7991954408313778,0.31176667784109957,0.6540395574924572,0.093588575,50000,0.6798524974857526,0.2782433791485082,0.08716057660073752,0
0.251388889,0.8063594140764558,0.24615934262236513,0.6155769917827796,0.055030385,50000,0.3633440514469453,0.4533762057877814,0.05073240443015362,0
0.41017964100000004,0.7031571722717913,0.3661633493479753,0.4118050789293068,0.089375,50000,0.23781743308167466,0.5881949210706932,0.2590940288263555,7
0.322222222,0.8675496688741722,0.20860927152317882,0.6556291390728477,0.075038285,50000,0.8294701986754967,0.08278145695364239,0.08112582781456953,0
0.896018988,0.8357572842904761,0.2256347324256646,0.6789107974992122,0.04486272400000001,48000,0.8382558608757179,0.14453049424277098,0.03423381591239504,8
0.34082495700000004,0.946635460136174,0.14731358444981332,0.7453533384581594,0.060686356,47000,0.16639441027893698,0.3325211399077531,0.06801833955633649,1
0.355469059,0.9274854250506641,0.24323597491283844,0.6794279512471546,0.099092317,47000,0.2457043518349549,0.3559169011784819,0.1023175850245397,9
0.430536761,0.9206523730987722,0.1774784680227231,0.7330034817665384,0.096448381,46000,0.1445849367784497,0.4225765072384094,0.11764705882352941,1
0.24919024,0.90063233965673,0.1348238482384824,0.7321589882565492,0.028308097,46000,0.3148148148148148,0.55420054200542,0.10840108401084012,0
0.75047259,0.7829021372328459,0.32564679415073117,0.6271091113610798,0.07154047,46000,0.09111361079865017,0.8295838020247469,0.06974128233970754,2
0.524152583,0.9180798298766969,0.16730201115225915,0.7441021706428559,0.069749014,45000,0.0689736417623711,0.23756245204709805,0.06576570589692315,1
0.448098678,0.7983585119928421,0.3110740218176813,0.5805086203929936,0.047277137999999996,45000,0.5987817887745621,0.2551533087855742,0.07861591933652225,4
0.253583302,0.9258231139534067,0.1522189816929618,0.7424716258477108,0.093460326,45000,0.4688850627218103,0.41403422467409257,0.05875118591658175,4
0.281936407,0.7678444391747687,0.34467631017310885,0.5686902221168287,0.048224496,45000,0.7380444233657418,0.18085526835823254,0.07204964034463679,2
0.75392736,0.8752851711026616,0.2026615969581749,0.6847908745247149,0.03698279,45000,0.4217490494296578,0.545703422053232,0.0761977186311787,8
0.24410308100000003,0.9214654387207772,0.14856795870863274,0.7466855581418885,0.060741445,45000,0.44428701548426275,0.41514016799919035,0.06153223357959721,4
0.526475764,0.7511184365434425,0.4332469978808571,0.5064751589357194,0.086273666,45000,0.5410878267012008,0.2825523899222981,0.08076289145279021,4
0.43429844100000004,0.8990659055526725,0.305137519460301,0.6728074727555786,0.09082330699999999,45000,0.6323300467047224,0.20835495588998443,0.09263103269330565,4
0.7077185020000001,0.5743006993006993,0.46503496503496505,0.4938811188811189,0.085531575,45000,0.5270979020979021,0.4178321678321678,0.08129370629370629,10
0.688999173,1.178876678876679,0.2313797313797314,0.9737484737484737,0.056994819,44700,0.2802197802197802,0.608058608058608,0.11355311355311355,2
0.174122505,0.9374117647058824,0.21741176470588236,0.6390588235294118,0.03365166,44000,0.2268235294117647,0.3971764705882353,0.11529411764705882,0
0.927807246,0.6155104712041884,0.4479712041884817,0.46793193717277487,0.042506527,42000,0.2280759162303665,0.7578534031413613,0.13852530541012217,8
0.178981938,1.0447227191413238,0.0,0.6994633273703041,0.0,42000,0.8085867620751341,0.11985688729874776,0.044722719141323794,4
0.269193858,0.9837273564630028,0.14798894688363526,0.7531470678538532,0.11398259,41300,0.6214307645072152,0.3171630334663801,0.08074915566472214,4
0.56486557,0.9011309740970449,0.2593943816125502,0.5778912805545421,0.075236167,41000,0.4994527544691718,0.3360087559284933,0.04925209777453484,10
0.854523227,0.815068493150685,0.18493150684931506,0.7465753424657534,0.10757946199999999,41000,0.6972602739726027,0.30273972602739724,0.0,11
0.632986838,0.8815950920245399,0.2625294950448325,0.6410099103350637,0.09679894300000001,40100,0.31967909391222277,0.45162812647475226,0.11793298725814064,9
0.43630163299999997,0.9011583580025554,0.19055856727467754,0.7271890757849019,0.072861468,40000,0.15424091532892004,0.5301788277606305,0.143651114978731,1
0.451464886,0.8555243281222554,0.29878798524503775,0.5862755430645822,0.113331949,40000,0.473622577434276,0.4017799636981088,0.1235728087124539,0
0.589711902,0.8933367243133266,0.24872838250254323,0.6522380467955239,0.096175064,40000,0.17207527975584944,0.4822990844354018,0.15493387589013224,1
0.6307163179999999,0.7543321299638989,0.3216606498194946,0.5493983152827918,0.055520827,40000,0.6963297232250301,0.27033694344163656,0.06744885679903731,8
0.59420765,0.8152145755979622,0.3963388308436232,0.5338917191952336,0.084361164,40000,0.6238666781797773,0.2715654952076677,0.10085484845868233,10
0.42692372,0.9013894509645218,0.22703358963982193,0.7174558208552543,0.071982974,40000,0.1508161338189667,0.6027923917442332,0.11857547551598543,1
0.321769663,0.9022965187048608,0.1782033595715329,0.7378885011766615,0.050030835999999995,40000,0.15621196137304227,0.5048283697151668,0.11052503448835511,5
0.4179248,0.8542323277802791,0.22861323728050428,0.6627645204862674,0.019642463,40000,0.27217469608284556,0.5309545249887438,0.09443944169293111,5
0.200022717,0.9332178085843775,0.1652892561983471,0.7764596107704612,0.05253852,40000,0.32604638762996535,0.5193281791522261,0.051452945881098375,0
0.07745302700000001,0.997372193024367,0.059006211180124224,0.8616817964644051,0.056357078,40000,0.4445771619684663,0.5066889632107023,0.09698996655518395,0
0.515543329,0.7255379618351604,0.34388956557044253,0.6037352821762079,0.034117647,40000,0.6800649614291514,0.27527405602923266,0.08160779537149818,10
0.5434054220000001,0.8005133846718006,0.3325999266593326,0.5610561056105611,0.073079538,40000,0.27282728272827284,0.6065273193986065,0.21012101210121012,9
0.429684963,0.7545748116254036,0.3010405453893075,0.45712235378543237,0.047179487,40000,0.2874058127018299,0.57086472909939,0.10836024398995335,12
0.643331121,0.7016645326504481,0.4673495518565941,0.6013657703798548,0.10878661099999999,40000,0.23858301323090056,0.5224071702944942,0.11609048228766539,13
0.28290282899999997,0.8367065317387304,0.28518859245630174,0.702851885924563,0.077249576,40000,0.24609015639374426,0.4107635694572217,0.04323827046918123,5
0.377437326,0.6701570680628273,0.38132635253054104,0.5698080279232112,0.035353535,40000,0.462478184991274,0.40575916230366493,0.23472949389179756,2
0.0,inf,,inf,0.0,40000,,,,6
0.5051405379999999,0.8140311115689709,0.3104151643144123,0.6162563098794684,0.053972400000000004,39000,0.6259812506438652,0.30324508086947566,0.08834861440197796,2
0.23244353199999998,0.9762695775984812,0.1362126245847176,0.8315140009492169,0.029479502999999997,38400,0.10488846701471286,0.7873754152823921,0.03844328429046037,6
0.473189524,0.9106047771092625,0.18229834126139433,0.7236509625896884,0.07221834099999999,38000,0.1329307760811486,0.537207584873694,0.11727376065220067,1
0.615727227,0.8759155102816697,0.2003164450805649,0.7113305229730184,0.061215064000000007,38000,0.14156165088168532,0.5249242432713489,0.1563663606579374,1
0.485929877,0.8820192725583347,0.3275360798477378,0.6237055464804352,0.101174601,38000,0.27615507965291414,0.5016485081001694,0.1483882086711526,9
0.382900433,0.8086362666287259,0.4020061179483531,0.6137867254748524,0.113458628,38000,0.3805932987123853,0.48587892153375545,0.13551966991534467,9
0.580948004,0.7695405265875065,0.3488900361383583,0.5245224574083635,0.066775872,38000,0.5758389261744966,0.3277232834279814,0.12865255549819307,10
0.180882718,0.9662006452604087,0.15824243355354126,0.758334613611922,0.099723375,37500,0.3616530957136273,0.4983868489783377,0.04731909663542787,4
0.515406449,0.8039177506036296,0.387413349949373,0.5368408754575902,0.080531385,37400,0.6096269179842667,0.32689461796090036,0.11729885505101643,10
0.52896915,0.9366336633663367,0.16732673267326734,0.7326732673267327,0.0,37000,0.6702970297029703,0.18217821782178217,0.055445544554455446,10
0.305004597,0.8943684895833334,0.23551432291666666,0.7111002604166666,0.151849807,36400,0.4220377604166667,0.4786783854166667,0.057291666666666664,4
0.470196865,0.8396817743490839,0.3511330761812922,0.6036644165863067,0.075448568,36200,0.5855834136933462,0.3365477338476374,0.11559787849566056,2
0.7475609259999999,0.8935452793834296,0.18145472061657034,0.7440269749518305,0.059569649,36000,0.11589595375722543,0.46382466281310214,0.0918111753371869,1
0.672161443,0.8042409342347879,0.3682646998565868,0.5500921942224954,0.07196501599999999,36000,0.20508092603974595,0.6611350133169432,0.13685720139315713,3
0.881293889,0.7457324335053592,0.4113735609368797,0.5823739579198094,0.08141125,36000,0.5609368797141723,0.38060738388249304,0.14112743152044463,8
0.47646118299999995,0.9975949975949976,0.2037037037037037,0.70995670995671,0.15949059999999998,36000,0.22101972101972103,0.5562770562770563,0.11928811928811929,3
0.591001011,0.8771686328938237,0.24566273421235255,0.7015961138098543,0.024373731000000003,36000,0.5440666204024983,0.41013185287994447,0.15336571825121442,2
0.702020202,0.7666666666666667,0.4009259259259259,0.4898148148148148,0.029649596,36000,0.40185185185185185,0.549074074074074,0.03425925925925926,13
0.584556133,0.8143726928424181,0.33899036387171005,0.5233232657366125,0.07858468099999999,35600,0.390670693705355,0.48305287885325277,0.1522124742317465,10
0.669998505,0.8202000745965385,0.2777273663525076,0.6471583729047559,0.07517697599999999,35000,0.22692378349189737,0.5453563654785034,0.15275589674503015,14
0.47501047,0.8770027035001954,0.25712759085435394,0.7061638209469429,0.082452199,35000,0.19417351845796815,0.7086360482642572,0.14677055338017272,3
0.690365288,0.8079249667596996,0.292119353640861,0.6257920774289376,0.096797577,35000,0.44786363690811304,0.4566079321538517,0.17774876322125463,7
0.6731433920000001,0.8424994264363672,0.26059453967421586,0.6477008292091377,0.069176442,35000,0.3814853659335977,0.43708826324931993,0.1394906754940841,14
0.564639335,0.82036499198058,0.2846460618145563,0.627812215527331,0.055806815,35000,0.38846503966361784,0.47767566864623523,0.12464779574320517,2
0.758060269,0.8563517627851565,0.24153907249702158,0.6824339231346247,0.06796076599999999,35000,0.21310064863433792,0.5087367074085514,0.15915809910426687,14
0.719858952,0.7615006699419383,0.3873888505420439,0.5322587193958341,0.063429289,35000,0.3437005156522798,0.4798408380364611,0.14929554590117342,12
0.9066773370000001,0.8760095783108081,0.20913998133041115,0.6754332562198141,0.041507819,35000,0.81922967652908,0.15410528024676326,0.04785096797759649,11
0.618223028,0.7329099228300212,0.4466980809943318,0.5181998224407567,0.06916280000000001,35000,0.44983951376084136,0.47080516287645974,0.15276924127569488,10
0.495397153,0.8414807490266362,0.2807613868116927,0.6518756566343242,0.097243919,35000,0.20845436005191273,0.6553983066559546,0.1171126629998146,9
0.8644560790000001,0.7264129530150564,0.5029885753196641,0.5012483922221381,0.068700676,35000,0.4944389801013846,0.4140879170764924,0.18529166981917228,8
0.764426528,0.8777482326999156,0.21395680653738894,0.7122381477398015,0.089626262,35000,0.16790972177183994,0.5572345807121084,0.0902133731110967,8
0.366176878,0.8106773124027337,0.31734217470735504,0.6147235942891941,0.11951146900000001,35000,0.30753095608633874,0.5950334934704649,0.16882062385817714,4
0.124950495,0.952877873797489,0.21465840534811675,0.7475949779879342,0.072724524,35000,0.37298222729496167,0.5011413663786075,0.04541007663459971,6
0.37435562299999997,0.9088751377468848,0.2214969907603628,0.5894718996355005,0.066619195,35000,0.36729677036534714,0.49232855810799353,0.11909807578197847,5
0.63814682,0.8833498404313855,0.3387256520303731,0.6032794101463629,0.048481675,35000,0.6168152305491361,0.2532188841201717,0.09926268295367008,10
0.770901106,0.81783932389777,0.3230831890846146,0.6347622441706547,0.070860927,35000,0.5270339069341208,0.3974137053253233,0.10803380511149577,15
0.321296067,0.774992713494608,0.3815214223258525,0.6298455260856893,0.022228555,35000,0.5269600699504517,0.383853104051297,0.06907607111629263,2
0.125034655,0.8224143664782175,0.29630861323578317,0.5862986365147989,0.096725743,35000,0.3644828732956435,0.562687063518457,0.10874625872963087,5
0.305109489,0.7960848287112561,0.30179445350734097,0.6247960848287113,0.0,35000,0.5791190864600326,0.23491027732463296,0.0,5
0.8128766059999999,0.8322663035664448,0.2499809710675654,0.6218739692661598,0.057359929000000004,34000,0.6935580720731388,0.2631236204023985,0.09677692171074331,11
0.448732309,0.801554247202923,0.38484183026333224,0.5605323438653617,0.09566691199999999,34000,0.3344755125608163,0.5165268916949056,0.15939079567612593,12
0.733967583,0.7657575362129714,0.3802427247814172,0.5234503458175649,0.075566386,34000,0.3928226543129323,0.4748270912175388,0.13746574448649354,12
0.6521298170000001,0.7625371865703358,0.4238206544836379,0.4675414364640884,0.083633531,34000,0.26328091797705055,0.5494581385465364,0.16829579260518487,12
0.507376968,0.7910734463276836,0.2919774011299435,0.5011864406779661,0.054082940999999995,34000,0.6174011299435028,0.314180790960452,0.10203389830508475,11
0.792095262,0.6959068357221609,0.4394294377067255,0.5140573318632855,0.112144387,34000,0.3600468577728776,0.5088891951488423,0.12775633958103638,8
0.728032591,0.8584826534502478,0.17331300038124287,0.6155547083492184,0.016202835,34000,0.8157834540602363,0.15074342356080825,0.05993137628669463,11
0.651741294,1.042674253200569,0.0,0.716927453769559,0.0,34000,0.492176386913229,0.2930298719772404,0.15789473684210525,11
0.566640502,0.7131310266591038,0.5517583664208735,0.45887691435053884,0.06977971200000001,33500,0.432643221781055,0.5018434486670448,0.16435053885422576,8
0.5566037739999999,0.7822840221449723,0.3306295867130166,0.5847817690227887,0.058545455,33500,0.5475730655336681,0.3504570619286726,0.05909617612977984,10
0.601858152,0.792737047093996,0.3969993691543926,0.5504045640308292,0.070724732,33400,0.48400669244905237,0.4449326640884281,0.15545681450396337,10
0.718364766,0.7924310566106922,0.3196578984264622,0.6100128342015293,0.084951001,33000,0.31331629296491625,0.5273778324219972,0.1482727753151929,9
0.532333788,0.8005774524944604,0.29271022180442713,0.6159717093041474,0.089836827,33000,0.2877190626468811,0.5661944090064683,0.14389310414288592,14
0.721865913,0.7929003460024827,0.3260875307044188,0.5740735849554951,0.059821207,33000,0.5867515385224902,0.3860436861149996,0.11801061778611235,8
0.651659908,0.8756262252232629,0.20404051404922674,0.6291113047266391,0.061169193,33000,0.06330320191679373,0.6355096928773688,0.24675996514920498,1
0.8772275279999999,0.8227634156647332,0.27807014174317213,0.586409557100603,0.050306435,33000,0.6908539161833058,0.2621288364767795,0.10828563746014673,11
0.733991928,0.7579041648007165,0.43269144648454994,0.5213613972234662,0.10443571,33000,0.36918943125839676,0.510076130765786,0.18674429019256605,12
0.64,0.8358071568289035,0.25336555056955473,0.6691980209412035,0.059211951,33000,0.6079852721205845,0.28052007824185937,0.07559544356230584,11
0.76432029,0.7849274583557228,0.38070929607737775,0.6332616872649114,0.092305816,33000,0.3533046749059645,0.5247178936055884,0.19747447608812466,9
0.576360061,0.7386947923533289,0.36137112722478576,0.5157547791694134,0.054475193,33000,0.3765326301911668,0.5483190507580752,0.12867501647989452,10
0.601751825,0.8282614448266737,0.2501984652024345,0.608163535326806,0.05222898,32500,0.6816618152950517,0.26243715268589574,0.09162476845726383,11
0.774576624,0.744325165942801,0.45431451282471524,0.5248299598459395,0.082101621,32400,0.3836761452101942,0.5281078423338523,0.15635499467344097,8
0.41680957399999996,0.7741116119232014,0.41484672659810246,0.5432676743780661,0.096051684,32200,0.3596882237218916,0.5058395796498742,0.20048808426924322,12
0.6860244000000001,0.7670876795414403,0.30689505781984205,0.5511047422268137,0.038637747,32100,0.6938714299996668,0.2752691038757623,0.09221181724264338,11
0.70089843,0.7667649819010591,0.3876189837779863,0.5441748223622469,0.08772359,32000,0.38671403673414667,0.48147875050274835,0.17765786298431424,12
0.923745479,0.82481468337139,0.2542202639631978,0.5794869391116855,0.046585715,32000,0.7237560181868099,0.24757096270900433,0.07701939881745559,11
0.502846315,0.7511593162459497,0.3736490812782553,0.5624672578047692,0.051467273,32000,0.26757407012165546,0.6203651603639962,0.16335202468033916,6
0.686992952,0.7913536576471446,0.34984683830501057,0.6096929472686164,0.078267592,32000,0.33850557946174603,0.5207132958938079,0.16464882211363138,12
0.423208896,0.7144402379664684,0.4077879935100054,0.5007476219260013,0.10577224,32000,0.23440333407565297,0.6592116565393058,0.1864919034136099,7
0.606888545,0.8019162674442825,0.35367631743386796,0.5914392834826078,0.103454715,32000,0.37513018121224745,0.49760466569464695,0.1701728806498646,9
0.339670982,0.8792841977555353,0.18895966029723993,0.6857749469214437,0.045454545,32000,0.31680315438277223,0.5376099484379739,0.18668486502881407,5
0.6839426190000001,0.8884744498321522,0.2288325251771727,0.6055576277508392,0.047263682,32000,0.7859007832898173,0.206266318537859,0.11022006713912719,11
0.7799332040000001,0.7573238334312984,0.3740164256510345,0.5664803707299965,0.083810867,31500,0.40641308336553733,0.4606846294486138,0.1565502885367921,13
0.506720763,0.6086609877890143,0.5233309554781587,0.44951953338089046,0.075959674,31000,0.28853174436658136,0.6039612269732701,0.1948302631026814,7
0.444582285,0.8161721442380432,0.3038581154913003,0.5737160628729931,0.074667496,31000,0.5369841136420946,0.39203160460620323,0.08581995461040598,11
0.845934379,0.7544228909494283,0.34928039137607375,0.5668695602707776,0.060298284,31000,0.2923374480914728,0.5539564252801639,0.19489163206098184,12
0.667033853,0.7165669666046683,0.3963873389299419,0.5341409876170847,0.084186296,30500,0.3483972586672029,0.5483503409909684,0.19906499773789776,7
0.91093257,0.7881563143445436,0.3404255319148936,0.5770847632120796,0.067128194,30000,0.4500900823610158,0.4318162319835278,0.11256005490734386,6
0.9040745440000001,0.775811536924375,0.29932501443225723,0.6125494027265864,0.06882792,30000,0.609463120031973,0.32008526133487275,0.0964518850748257,13
0.7521438840000001,0.8461313697989715,0.3128214118747078,0.6325385694249649,0.050862499000000005,30000,0.318080878915381,0.559315100514259,0.12418186068256194,5
0.745661538,0.6563325563325564,0.4858585858585859,0.49121989121989124,0.102197419,30000,0.29906759906759905,0.5932400932400932,0.22066822066822067,7
0.810704147,0.8973692260630162,0.1693178342000612,0.6467574181706944,0.03654583,30000,0.8233404710920771,0.1490516977669012,0.055215662282043436,11
0.798919817,0.6796027701554945,0.4208807003789364,0.5015026786880962,0.05190783,30000,0.38677642754475366,0.5158761270090161,0.21560172481379852,13
0.90558993,0.7782734506872437,0.28996865203761757,0.6102001446829033,0.037819026,30000,0.34699782975645044,0.5540149505666747,0.08729201832650109,13
0.697384245,0.7056611243072051,0.4404196357878068,0.5267220902612827,0.068584071,30000,0.23119556611243072,0.663895486935867,0.2258511480601742,12
0.38371900600000003,0.747004379803322,0.36224278985207836,0.576150731344517,0.062628297,29000,0.4101727129989257,0.4973555904470705,0.13651764316998596,12
0.719974083,0.751438021282715,0.40789473684210525,0.5330025884383088,0.089552239,29000,0.28386540120793785,0.6260425654299684,0.2578372159907967,7
0.584776403,0.8857803468208092,0.23861271676300577,0.6877456647398844,0.055676856,29000,0.06508670520231213,0.8536416184971098,0.3656647398843931,6
0.7284946240000001,0.8511627906976744,0.2596899224806202,0.7255813953488373,0.05976676400000001,29000,0.3744186046511628,0.48527131782945737,0.024031007751937984,5
0.7071362370000001,0.679883913204873,0.4898255323456957,0.4465292073026693,0.102791571,28000,0.3308811122734789,0.5633246718185806,0.23170114399487057,12
0.9679981190000001,0.6711353022208782,0.4657460605449719,0.4858381211571414,0.047583999999999994,28000,0.6705305244766993,0.3159627725699694,0.17219366327319155,8
0.968953683,0.8469478664249946,0.2150778777917729,0.6373997726644343,0.040104981,28000,0.7224048416331296,0.23670547755829313,0.08810789223065343,11
0.690110675,0.7369540555870675,0.5225467952353943,0.45575723199092455,0.107115726,27500,0.32983550765740216,0.5250992626205332,0.15811117413499717,12
0.666119448,0.6953407991151666,0.44225079496751,0.46705378128024333,0.07754113,27000,0.19339140052536982,0.6999308723904327,0.30604175307617865,7
0.629504564,0.6723576695675281,0.4392479904338006,0.5202949578157178,0.081742207,27000,0.32252707101574435,0.5380987178635488,0.2302531056932173,12
0.637293376,0.8057197635405017,0.3498961495446557,0.5754912925387442,0.04632028,26000,0.44272247962933375,0.4708419875379454,0.11870905895510465,10
0.8170988090000001,0.8696470588235294,0.2691764705882353,0.5698823529411765,0.065112187,25000,0.7002352941176471,0.28941176470588237,0.038588235294117645,13
0.799859056,0.820561637315564,0.3084245597334603,0.615421227986673,0.14904819800000002,25000,0.46930033317467873,0.41408852927177536,0.29604950023798193,13
0.798746217,0.8350542758803283,0.25549377813079166,0.7249139528726503,0.053620645999999994,23400,0.636219221604448,0.329626687847498,0.08154620068837702,13
0.877959927,0.7991913746630728,0.3194070080862534,0.5525606469002695,0.10494571800000001,22000,0.3881401617250674,0.4555256064690027,0.2587601078167116,11
